"","Artist","Title","Year","Country","track_title","line","lyric"
"1321","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",26,"And the ice burns up the hill until we all lose our feet"
"1322","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",27,"Though it never really snows it's more like horizontal sleet"
"1323","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",28,"And is this Christmas?"
"1324","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",29,"Is this Christmas?"
"1325","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",30,"Is this Christmas, my dear?"
"1326","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",31,"Is this Christmas? (oh no it's Christmas)"
"1327","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",32,"Is this Christmas? (oh no it's Christmas)"
"1328","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",33,"Whatever happened (oh no it's Christmas) to that festive cheer?"
"1329","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",34,"Don't you just love Christmas (oh no it's Christmas) (5x)"
"1330","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",35,"Everybody loves Christmas (oh no it's Christmas)"
"1331","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",36,"Everybody loves Christmas (oh no it's Christmas)"
"1332","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",37,"Everybody loves, everybody loves"
"1333","The Wombats","""Is This Christmas?""",2008,"UK","Is This Christmas?",38,"Everyone it's christmas!"
"1334","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",1,"Christmas is not all it's cracked up to be"
"1335","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",2,"Families fighting around a plastic tree"
"1336","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",3,"Nothing on the TV that you'd want to see"
"1337","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",4,"And it's hardly ever snowing"
"1338","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",5,"The way it's meant to be"
"1339","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",6,"Like in White Christmas year after year"
"1340","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",7,"Bing Crosby, Bing Crosby"
"1341","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",8,"Are you listening to me?"
"1342","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",9,"It doesn't often snow at Christmas"
"1343","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",10,"The way it's meant to do"
"1344","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",11,"But I'll still have a glow at Christmas"
"1345","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",12,"Because I'll be with you"
"1346","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",13,"The Christmas message was long ago lost"
"1347","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",14,"Now it's all about shopping and how much things cost"
"1348","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",15,"It's meant to be goodwill as well as synthetic fun"
"1349","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",16,"And what this is this year's festive number one"
"1350","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",17,"It doesn't often snow at Christmas"
"1351","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",18,"The way it's meant to do"
"1352","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",19,"But I'll still have a glow at Christmas"
"1353","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",20,"Because I'll be with you"
"1354","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",21,"It doesn't often snow at Christmas"
"1355","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",22,"The way it's meant to do"
"1356","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",23,"But I'll still have a glow at Christmas"
"1357","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",24,"Because I'll be with you"
"1358","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",25,"Merry Christmas"
"1359","Pet Shop Boys","""It Doesn't Often Snow at Christmas""",1997,"UK","It Doesn’t Often Snow at Christmas (Fan Club Mix)",26,"And a happy new year"
"1360","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",1,"Oh, it won't seem like christmas, oh, without you"
"1361","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",2,"Far too many miles are between"
"1362","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",3,"But if I get the one thing I'm wishing for"
"1363","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",4,"Well then I'll se you tonight in my dreams"
"1364","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",5,"Seems a long time since we've been together"
"1365","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",6,"It was just about to this time of the year"
"1366","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",7,"Looks like it's gonna be snowy weather"
"1367","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",8,"How I wish that you could be here"
"1368","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",9,"But it won't seem like christmas, oh, without you"
"1369","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",10,"Far too many miles are between"
"1370","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",11,"But if I get the one thing that I'm wishing for"
"1371","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",12,"Then I'll see you tonight in my dreams"
"1372","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",13,"In the distance I hear sleigh bells ringing"
"1373","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",14,"The holly is so pretty this year"
"1374","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",15,"And the carol that somebody's singing"
"1375","Elvis Presley","""It Won't Seem Like Christmas Without You""",1968,"UK","It Won’t Seem Like Christmas (Without You)",16,"Reminds me of our christmas last year"
"1376","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",1,"It's beginning to look a lot like Christmas"
"1377","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",2,"Everywhere you go"
"1378","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",3,"Take a look in the five-and-ten"
"1379","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",4,"Glistening once again"
"1380","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",5,"With candy canes and silver lanes aglow"
"1381","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",6,"It's beginning to look a lot like Christmas"
"1382","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",7,"Toys in every store"
"1383","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",8,"But the prettiest sight to see"
"1384","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",9,"Is the holly that will be"
"1385","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",10,"On your own front door"
"1386","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",11,"A pair of hop along boots and a pistol that shoots"
"1387","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",12,"Is the wish of Barney and Ben"
"1388","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",13,"Dolls that will talk and will go for a walk"
"1389","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",14,"Is the hope of Janice and Jen"
"1390","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",15,"And mom and dad can hardly wait for school to start again"
"1391","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",16,"It's beginning to look a lot like Christmas"
"1392","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",17,"Everywhere you go"
"1393","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",18,"Now there's a tree in the Grand Hotel"
"1394","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",19,"One in, the park as well"
"1395","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",20,"The sturdy kind that doesn't mind the snow"
"1396","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",21,"It's beginning to look a lot like Christmas"
"1397","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",22,"Soon the bells will start"
"1398","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",23,"And the thing that will make them ring"
"1399","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",24,"Is the carol that you sing"
"1400","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",25,"Right within your heart"
"1401","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",26,"A pair of hop along boots and a pistol that shoots"
"1402","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",27,"Is the wish of Barney and Ben"
"1403","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",28,"Dolls that will talk and will go for a walk"
"1404","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",29,"Is the hope of Janice and Jen"
"1405","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",30,"And mom and dad can hardly wait for school to start again"
"1406","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",31,"Ha, Ha, Ha, Ha, Ha, Ha, Ha, Ha, Ha, Ha, Ha, Ha, Ha, Ha!"
"1407","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",32,"It's beginning to look a lot like Christmas"
"1408","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",33,"Soon the bells will start"
"1409","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",34,"And the thing that will make them ring"
"1410","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",35,"Is the carol that you sing"
"1411","Perry Como","""It's Beginning to Look a Lot Like Christmas""",1951,"UK","It’s Beginning To Look A Lot Like Christmas",36,"Right within your heart"
"1412","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",1,"Another year's gone rock and rollin' by"
"1413","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",2,"Oh how time flies"
"1414","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",3,"It's funny but it seems like yesterday"
"1415","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",4,"I put the tinsel away"
"1416","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",5,"It's a time we can all look forward to"
"1417","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",6,"I like to feel the festive spirit don't you"
"1418","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",7,"When you switch on your lights and say"
"1419","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",8,"It's Christmas time, it's Christmas time"
"1420","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",9,"Stand up stand up and raise a glass of wine"
"1421","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",10,"And you let yourself go underneath the mistletoe"
"1422","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",11,"Well it's Christmas time"
"1423","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",12,"It's Christmas time"
"1424","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",13,"Wake up wake up and find the snow outside"
"1425","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",14,"And your presents will be underneath the Christmas tree with me"
"1426","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",15,"Do you wanna hear the sleigh bells in the sun"
"1427","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",16,"It's not much fun try and build yourself a snowman"
"1428","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",17,"By the sea well it ain't gonna be"
"1429","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",18,"I'll be roasting chestnuts by the fire"
"1430","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",19,"Write a note with all my heart's desire"
"1431","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",20,"And let it burn all the way to Santa"
"1432","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",21,"It's Christmas time, it's Christmas time"
"1433","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",22,"Stand up stand up and raise a glass of wine"
"1434","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",23,"And you let yourself go underneath the mistletoe"
"1435","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",24,"It's Christmas time, it's Christmas time"
"1436","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",25,"Wake up wake up and find the snow outside"
"1437","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",26,"And your presents will be underneath the Christmas tree with me"
"1438","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",27,"It's a time we can all look forward to"
"1439","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",28,"I'd like to feel the festive spirit of you"
"1440","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",29,"When you switch on your lights and say"
"1441","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",30,"It's Christmas time, it's Christmas time"
"1442","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",31,"Stand up stand up and raise a glass of wine"
"1443","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",32,"And you let yourself go underneath the mistletoe"
"1444","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",33,"It's Christmas time, it's Christmas time"
"1445","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",34,"Wake up wake up and see the snow outside"
"1446","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",35,"And your presents will be underneath the Christmas tree"
"1447","Status Quo","""It's Christmas Time""",2008,"UK","It’s Christmas Time",36,"Ooh it's Christmas time"
"1448","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",1,"According to the radio"
"1449","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",2,"Warmer weathers in the wave"
"1450","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",3,"The chances are, we won't be getting snow"
"1451","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",4,"But even if the sun shines"
"1452","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",5,"From now to Christmasday"
"1453","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",6,"As far as i'm concerned, I know..."
"1454","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",7,"It's gonna be a cold cold Christmas without you"
"1455","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",8,"Dreaming of us warm warm lazy summerday's"
"1456","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",9,"It's gonna be a long and lonely Christmas without you"
"1457","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",10,"Missing you my darling in oh so many way's"
"1458","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",11,"Yesterday I saw your mom and dad"
"1459","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",12,"We bought our cards together"
"1460","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",13,"I've put the presents on de Christmastree"
"1461","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",14,"And there's I write this letter"
"1462","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",15,"It's warm, inside, the lockvice burning right oh darling"
"1463","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",16,"If only you were here, to make it right"
"1464","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",17,"It's gonna be a cold cold Christmas without you"
"1465","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",18,"Dreaming of us warm warm lazy summerday's"
"1466","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",19,"It's gonna be a long and lonely Christmas without you"
"1467","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",20,"Missing you my darling in oh so many way's"
"1468","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",21,"I didn't bought a wrath or mistletoe"
"1469","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",22,"You won't be here to kiss me"
"1470","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",23,"The only constellation that i've got"
"1471","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",24,"I'll know for sure you miss me"
"1472","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",25,"It won't be long untill you're home again"
"1473","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",26,"And we can share this magic moments"
"1474","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",27,"But till then..."
"1475","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",28,"It's gonna be a cold cold Christmas without you"
"1476","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",29,"Dreaming of us warm warm lazy summerday's"
"1477","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",30,"It's gonna be a long and lonely Christmas without you"
"1478","Dana","""It's Gonna Be A Cold Cold Christmas""",1975,"UK","It’s gonna be a cold, cold christmas",31,"Missing you my darling in oh so many way's"
"1479","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",1,"It's the most wonderful time of the year"
"1480","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",2,"With the kids jingle belling"
"1481","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",3,"And everyone telling you ""be of good cheer"""
"1482","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",4,"It's the most wonderful time of the year"
"1483","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",5,"It's the hap-happiest season of all"
"1484","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",6,"With those holiday greetings"
"1485","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",7,"And gay happy meetings when friends come to call"
"1486","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",8,"It's the hap-happiest season of all"
"1487","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",9,"There'll be parties for hosting"
"1488","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",10,"Marshmallows for toasting"
"1489","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",11,"And caroling out in the snow"
"1490","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",12,"There'll be scary ghost stories"
"1491","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",13,"And tales of the glories"
"1492","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",14,"Of Christmases long, long ago"
"1493","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",15,"It's the most wonderful time of the year"
"1494","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",16,"There'll be much mistletoeing"
"1495","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",17,"And hearts will be glowing when loved ones are near"
"1496","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",18,"It's the most wonderful time of the year"
"1497","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",19,"There'll be parties for hosting"
"1498","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",20,"Marshmallows for toasting"
"1499","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",21,"And caroling out in the snow"
"1500","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",22,"There'll be scary ghost stories"
"1501","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",23,"And tales of the glories"
"1502","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",24,"Of Christmases long, long ago"
"1503","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",25,"It's the most wonderful time of the year"
"1504","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",26,"There'll be much mistletoeing"
"1505","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",27,"And hearts will be glowing when loved ones are near"
"1506","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",28,"It's the most wonderful time"
"1507","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",29,"It's the most wonderful time"
"1508","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",30,"It's the most wonderful time"
"1509","Andy Williams","""It's the Most Wonderful Time of the Year""",1963,"UK","It’s the Most Wonderful Time of the Year",31,"It's the most wonderful time of the year"
"1510","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",1,"Jingle bell, jingle bell, jingle bell rock"
"1511","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",2,"Jingle bells swing and jingle bells ring"
"1512","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",3,"Snowing and blowing up bushels of fun"
"1513","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",4,"Now the jingle hop has begun"
"1514","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",5,"Jingle bell"
"1515","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",6,"Jingle bell"
"1516","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",7,"Jingle bell rock"
"1517","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",8,"Jingle bells chime in jingle bell time"
